TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
10702.433937	 6414629	-0.300365	0.000000	0.083853	0.295372	1.478012	-0.871449	-0.123935	1.033872	-0.443944	0.099902	0.000000	-0.297260	-39.534641	680.871216	12.923668	202.396027	11.036626	68.020309
10702.435607	 6414630	-0.323130	0.000000	0.018668	0.281725	1.732307	-0.480229	-0.032338	1.385020	-0.559760	0.099888	0.000000	-0.295627	-39.720547	680.548401	12.338411	201.188522	11.096732	67.978508
10702.437273	 6414631	-0.330182	0.000000	-0.000024	0.168493	1.822018	-0.118232	0.000044	1.634819	-0.601598	0.099955	0.000000	-0.293969	-39.921757	680.422729	11.848282	200.023132	11.104524	68.011314
10702.438938	 6414632	-0.331831	0.000000	0.029716	-0.036080	1.733252	0.180845	-0.051505	1.771740	-0.575148	0.100091	0.000000	-0.292339	-40.105057	680.509216	11.451943	198.939346	11.052011	68.112938
10702.440606	 6414633	-0.336118	0.000000	0.128065	-0.303716	1.450676	0.399268	-0.185780	1.777884	-0.487598	0.100290	0.000000	-0.290746	-40.248741	680.821716	11.149133	197.946259	10.936862	68.279510
10702.442276	 6414634	-0.346632	0.000000	0.380603	-0.594543	0.991810	0.532825	-0.377486	1.637954	-0.343793	0.100542	0.000000	-0.289198	-40.350918	681.343994	10.935921	197.043427	10.763515	68.503532
10702.443943	 6414635	-0.361404	0.000000	1.377215	-0.881775	0.436850	0.593893	-0.601636	1.361743	-0.157879	0.100826	0.000000	-0.287716	-40.422192	682.016724	10.797369	196.227356	10.541444	68.765274
10702.445606	 6414636	-0.411054	0.000000	-7.854579	-1.154649	-0.108247	0.597791	-0.850233	0.985110	0.044495	0.101109	0.000000	-0.286308	-40.470898	682.742004	10.701490	195.474319	10.279092	69.031670
10702.447276	 6414637	-0.412186	0.000000	-2.018216	-1.405318	-0.558339	0.548021	-1.126848	0.561764	0.230139	0.101356	0.000000	-0.284944	-40.498569	683.432922	10.598099	194.740204	9.989161	69.270370
10702.448941	 6414638	-0.422968	0.000000	-1.656343	-1.613537	-0.857654	0.445616	-1.420569	0.155896	0.362760	0.101536	0.000000	-0.283609	-40.502647	684.025085	10.428764	193.995544	9.702086	69.453407
