Devices
1000
		Delsys Trigno - Voltage		
Frame	Sub Frame	EMG 1	EMG 2
		V	V
2991	1	-0.00427246	0.0105286
2991	2	-0.00930786	0.0108337
2991	3	-0.00991821	0.0123596
2991	4	-0.00823975	0.00701904
2991	5	-0.00701904	0.0106812
2991	6	-0.00991821	0.0111389
2991	7	-0.0100708	0.0100708
2991	8	-0.0119019	0.00839233
2991	9	-0.00534058	0.00534058
2992	0	-0.0109863	0.00900269
2992	1	-0.00854492	0.00213623
2992	2	-0.0195313	0.0138855
2992	3	-0.0108337	0.00671387
2992	4	-0.0202942	0.0158691
2992	5	-0.022583	0.00762939
2992	6	-0.01297	0.00946045
2992	7	-0.0215149	0.0140381
2992	8	-0.0131226	0.0108337
2992	9	-0.0210571	0.0100708
2993	0	-0.014801	0.0038147
2993	1	-0.0180054	0.00640869
2993	2	-0.0231934	0.0109863
2993	3	-0.0152588	0.00778198
2993	4	-0.0167847	0.010376
2993	5	-0.0195313	0.00808716
2993	6	-0.0216675	0.00778198
2993	7	-0.0202942	0.00686646
2993	8	-0.020752	0.01297
2993	9	-0.0219727	0.0102234
2994	0	-0.0160217	0.0112915
2994	1	-0.0190735	0.018158
2994	2	-0.0180054	0.00915527
2994	3	-0.0170898	0.0134277
2994	4	-0.0163269	0.00335693
2994	5	-0.0138855	0.0134277
2994	6	-0.0151062	0.00717163
2994	7	-0.012207	0.000915527
2994	8	-0.0169373	0.0100708
2994	9	-0.0175476	0.00289917
2995	0	-0.018158	0.0088501
2995	1	-0.020752	0.00854492
2995	2	-0.0166321	0.000457764
2995	3	-0.0204468	0.0271606
2995	4	-0.015564	0.0245667
2995	5	-0.017395	0.022583
2995	6	-0.0137329	0.0158691
2995	7	-0.0157166	0.0143433
2995	8	-0.0216675	0.0282288
2995	9	-0.0198364	0.0062561
2996	0	-0.0210571	0.018158
2996	1	-0.0184631	0.00717163
2996	2	-0.0192261	0.0120544
2996	3	-0.0216675	0.00289917
2996	4	-0.0152588	0.0050354
2996	5	-0.0224304	0.00656128
2996	6	-0.0247192	0.00778198
2996	7	-0.0195313	0.0109863
2996	8	-0.0236511	0.00640869
2996	9	-0.0160217	-0.00244141
2997	0	-0.0242615	0.00976563
2997	1	-0.017395	0.00640869
2997	2	-0.0234985	0.0119019
2997	3	-0.0221252	0.00915527
2997	4	-0.0187683	0.00961304
2997	5	-0.0326538	0.0125122
2997	6	-0.0242615	0.00732422
2997	7	-0.0198364	0.0177002
2997	8	-0.0231934	0.0088501
2997	9	-0.0231934	0.0128174
2998	0	-0.0231934	0.0158691
2998	1	-0.0239563	0.0117493
2998	2	-0.0265503	0.0120544
2998	3	-0.0167847	0.00442505
2998	4	-0.0180054	0.00915527
2998	5	-0.0219727	0.0115967
2998	6	-0.0224304	0.00473022
2998	7	-0.020752	0.00793457
2998	8	-0.0161743	0.00213623
2998	9	-0.0228882	0.0109863
2999	0	-0.0230408	0.00442505
2999	1	-0.0163269	0.00854492
2999	2	-0.0172424	0.0138855
2999	3	-0.0146484	0.010376
2999	4	-0.0192261	0.0141907
2999	5	-0.01297	0.0114441
2999	6	-0.00946045	0.0184631
2999	7	-0.0175476	0.0160217
2999	8	-0.0178528	0.0230408
2999	9	-0.0238037	0.0102234
3000	0	-0.0161743	0.000915527
3000	1	-0.0242615	0.0102234
3000	2	-0.0201416	0.00823975
3000	3	-0.010376	0.00778198
3000	4	-0.018158	0.010376
3000	5	-0.012207	0.00610352
3000	6	-0.0146484	0.00411987
3000	7	-0.0234985	0.00762939
3000	8	-0.0123596	0.00915527
3000	9	-0.0128174	0.00732422
3001	0	-0.0088501	0.00183105
3001	1	-0.012207	0.00701904
3001	2	-0.012207	0.00579834
3001	3	-0.0112915	0.00686646
3001	4	-0.0134277	0.00778198
3001	5	-0.0158691	0.00793457
3001	6	-0.0170898	0.0117493
3001	7	-0.0149536	0.00457764
3001	8	-0.0167847	0.00869751
3001	9	-0.017395	0.0106812
3002	0	-0.00762939	0.0100708
3002	1	-0.0201416	0.0112915
3002	2	-0.0149536	0.00488281
3002	3	-0.0238037	0.0100708
3002	4	-0.0180054	0.00457764
3002	5	-0.0120544	0.00991821
3002	6	-0.0170898	0.00442505
3002	7	-0.0161743	0.00732422
3002	8	-0.0141907	0.00564575
3002	9	-0.0088501	0.00915527
3003	0	-0.00900269	0.00808716
3003	1	-0.0050354	0.00671387
3003	2	-0.00549316	0.0106812
3003	3	-0.0111389	0.00930786
3003	4	-0.00549316	0.00991821
3003	5	-0.0112915	0.00946045
3003	6	-0.0151062	0.00747681
3003	7	-0.00900269	0.010376
3003	8	-0.0100708	0.0111389
3003	9	-0.00427246	0.00747681
3004	0	-0.00595093	0.00747681
3004	1	0.00717163	0.00915527
3004	2	-0.00457764	0.0102234
3004	3	0.00106812	0.00778198
3004	4	0.00869751	0.0100708
3004	5	0.00244141	0.0106812
3004	6	0.000762939	0.00854492
3004	7	-0.00259399	0.00900269
3004	8	-0.00442505	0.0088501
3004	9	-0.00167847	0.00793457
3005	0	-0.00167847	0.00915527
3005	1	0.0119019	0.00854492
3005	2	-0.00228882	0.010376
3005	3	0.0038147	0.00274658
3005	4	0.00198364	0.00564575
3005	5	-0.00228882	0.0106812
3005	6	0.00762939	0.00732422
3005	7	-0.000305176	0.0140381
3005	8	0.00961304	0.00869751
3005	9	0.00549316	0.0123596
3006	0	0.00595093	0.00946045
3006	1	0.0123596	0.0102234
3006	2	0.00198364	0.0111389
3006	3	0.00305176	0.0062561
3006	4	0.00717163	0.00946045
3006	5	0.00732422	0.00717163
3006	6	0.00869751	0.00854492
3006	7	0.00198364	0.010376
3006	8	0.00152588	0.00778198
3006	9	-0.00930786	0.0135803
3007	0	-0.0038147	0.00244141
3007	1	-0.00930786	0.0106812
3007	2	-0.0378418	0.0126648
3007	3	-0.050354	0.00839233
3007	4	-0.105591	0.00579834
3007	5	-0.176697	0.0120544
3007	6	-0.170135	0.010376
3007	7	-0.113373	0.00854492
3007	8	-0.0454712	0.0117493
3007	9	-0.0177002	0.0088501
3008	0	0.00289917	0.00518799
3008	1	0.0100708	0.0141907
3008	2	0.0311279	0.00869751
3008	3	0.0987244	0.00442505
3008	4	0.211945	0.00946045
3008	5	0.405579	0.00976563
3008	6	0.307617	0.0119019
3008	7	-0.0460815	0.00717163
3008	8	-0.15976	0.0105286
3008	9	-0.170441	0.0111389
3009	0	-0.0741577	0.0062561
3009	1	-0.120697	0.00930786
3009	2	-0.149994	0.00778198
3009	3	0.0137329	0.00976563
3009	4	0.130005	0.00534058
3009	5	0.183105	0.00579834
3009	6	0.180817	0.00869751
3009	7	0.176849	0.00579834
3009	8	0.137634	0.0088501
3009	9	0.106201	0.00823975
3010	0	-0.000457764	0.00808716
3010	1	-0.164337	0.0100708
3010	2	-0.125122	0.00900269
3010	3	0.0419617	0.00930786
3010	4	0.102081	0.00564575
3010	5	-0.312958	0.0125122
3010	6	-0.459595	0.0114441
3010	7	-0.346985	0.01297
3010	8	-0.148468	0.0115967
3010	9	0.0765991	0.00411987
3011	0	0.098114	0.00595093
3011	1	0.0570679	0.00747681
3011	2	-0.0128174	0.00610352
3011	3	0.0437927	0.00930786
3011	4	0.0109863	0.00747681
3011	5	-0.205994	0.00991821
3011	6	-0.209961	0.00686646
3011	7	-0.160675	0.00732422
3011	8	-0.110016	0.0125122
3011	9	-0.0262451	0.00473022
3012	0	0.0146484	0.0108337
3012	1	-0.0192261	0.00579834
3012	2	-0.0814819	0.0144958
3012	3	-0.109406	0.0102234
3012	4	-0.0759888	0.00564575
3012	5	0.00930786	0.00976563
3012	6	0.110168	0.00549316
3012	7	0.181122	0.0102234
3012	8	0.198059	0.00839233
3012	9	-0.0384521	0.0106812
3013	0	-0.172424	0.010376
3013	1	-0.13916	0.00701904
3013	2	-0.0811768	0.0167847
3013	3	-0.0524902	0.00946045
3013	4	-0.230255	0.00808716
3013	5	-0.17395	0.0143433
3013	6	-0.195007	0.00854492
3013	7	-0.249481	0.00747681
3013	8	-0.179291	0.00747681
3013	9	-0.135498	0.0119019
3014	0	-0.0375366	0.00778198
3014	1	0.0288391	0.00900269
3014	2	0.0750732	0.010376
3014	3	-0.119019	0.00778198
3014	4	-0.252686	0.0111389
3014	5	-0.0753784	0.00701904
3014	6	-0.0143433	0.0114441
3014	7	0.0964355	0.00732422
3014	8	0.214081	0.00823975
3014	9	0.240936	0.0114441
3015	0	0.167236	0.00442505
3015	1	0.152893	0.0114441
3015	2	0.295258	0.00869751
3015	3	0.320129	0.0100708
3015	4	0.209198	0.012207
3015	5	0.111847	0.00930786
3015	6	0.0488281	0.0141907
3015	7	-0.0292969	0.00579834
3015	8	-0.225677	0.00961304
3015	9	-0.245056	0.00930786
3016	0	-0.13092	0.00152588
3016	1	-0.166626	0.00518799
3016	2	-0.394592	0.00778198
3016	3	-0.531464	0.0123596
3016	4	-0.36499	0.00793457
3016	5	-0.350647	0.0120544
3016	6	-0.29541	0.00564575
3016	7	-0.108337	0.00473022
3016	8	0.17807	0.0115967
3016	9	0.336456	0.00961304
3017	0	0.332184	0.00869751
3017	1	0.345306	0.00671387
3017	2	0.272827	0.0100708
3017	3	0.149231	0.00808716
3017	4	0.112305	0.00869751
3017	5	0.109863	0.0102234
3017	6	-0.00335693	0.00808716
3017	7	-0.0215149	0.0105286
3017	8	0.00366211	0.0100708
3017	9	-0.154114	0.00915527
3018	0	-0.415802	0.0109863
3018	1	-0.055542	0.0106812
3018	2	0.171967	0.0111389
3018	3	-0.38559	0.0100708
3018	4	-0.5159	0.00549316
3018	5	0.253143	0.00946045
3018	6	0.251312	0.0105286
3018	7	0.234375	0.0106812
3018	8	0.409393	0.00946045
3018	9	0.369873	0.012207
3019	0	0.450592	0.00900269
3019	1	0.467529	0.00274658
3019	2	0.493011	0.0119019
3019	3	0.527649	0.0100708
3019	4	0.478058	0.0102234
3019	5	0.458679	0.00686646
3019	6	0.427246	0.00671387
3019	7	0.310822	0.00930786
3019	8	0.211487	0.00289917
3019	9	0.145111	0.0106812
3020	0	-0.00610352	0.0115967
3020	1	-0.289459	0.00961304
3020	2	-0.455627	0.0120544
3020	3	-0.545502	0.00930786
3020	4	0.00228882	0.010376
3020	5	0.255585	0.00610352
3020	6	0.421753	0.0106812
3020	7	0.799408	0.00686646
3020	8	0.6073	0.0038147
3020	9	0.436096	0.0158691
3021	0	0.355835	0.00762939
3021	1	0.284576	0.0111389
3021	2	0.206604	0.00823975
3021	3	-0.012207	0.0115967
3021	4	0.0738525	0.0088501
3021	5	0.182037	0.00976563
3021	6	0.100403	0.0114441
3021	7	0.0180054	0.00823975
3021	8	-0.139008	0.0137329
3021	9	-0.264282	0.00762939
3022	0	-0.207672	0.00839233
3022	1	-0.112152	0.0120544
3022	2	-0.382538	0.00946045
3022	3	-0.759735	0.0112915
3022	4	-0.203705	0.00640869
3022	5	0.00900269	0.00991821
3022	6	-0.579071	0.00595093
3022	7	-0.763092	0.00488281
3022	8	-0.363007	0.0108337
3022	9	-0.23819	0.00976563
3023	0	-0.342407	0.0120544
3023	1	-0.498352	0.00564575
3023	2	-0.560455	0.00747681
3023	3	-0.431519	0.00930786
3023	4	-0.257111	0.00823975
3023	5	-0.215302	0.0106812
3023	6	0.0845337	0.00915527
3023	7	0.57724	0.0102234
3023	8	0.600586	0.0119019
3023	9	0.543213	0.010376
3024	0	0.643921	0.0120544
3024	1	0.775299	0.0050354
3024	2	0.779266	0.0109863
3024	3	0.795135	0.00915527
3024	4	0.902405	0.00686646
3024	5	0.857544	0.0105286
3024	6	0.853577	0.00808716
3024	7	0.88562	0.0088501
3024	8	0.924072	0.00747681
3024	9	0.948334	0.00869751
3025	0	0.937653	0.00991821
3025	1	0.799103	0.00686646
3025	2	0.519562	0.0126648
3025	3	0.610657	0.0062561
3025	4	0.545654	0.00793457
3025	5	0.198669	0.00656128
3025	6	0.410461	0.00839233
3025	7	0.211945	0.0111389
3025	8	-0.194702	0.0088501
3025	9	-0.231323	0.0117493
3026	0	-0.393372	0.00961304
3026	1	-0.485077	0.00686646
3026	2	-0.908661	0.0111389
3026	3	-1.05728	0.00595093
3026	4	-0.241547	0.00793457
3026	5	-0.348663	0.00900269
3026	6	-0.657501	0.00717163
3026	7	-0.839081	0.0112915
3026	8	-0.931702	0.00808716
3026	9	-0.68161	0.00732422
3027	0	-0.59021	0.0126648
3027	1	-0.531616	0.00579834
3027	2	-0.522766	0.01297
3027	3	-0.555725	0.00549316
3027	4	-0.654449	0.00823975
3027	5	-0.832672	0.00823975
3027	6	-1.01959	0.0114441
3027	7	-1.07468	0.0117493
3027	8	-0.968323	0.00946045
3027	9	-0.958405	0.00839233
3028	0	-1.00464	0.0119019
3028	1	-0.993652	0.00823975
3028	2	-0.999908	0.0119019
3028	3	-0.890961	0.00595093
3028	4	-0.641785	0.0088501
3028	5	-0.445709	0.00946045
3028	6	-0.411987	0.00915527
3028	7	-0.466003	0.00930786
3028	8	-0.422974	0.00839233
3028	9	-0.43335	0.012207
3029	0	-0.489044	0.00534058
3029	1	-0.479431	0.0146484
3029	2	-0.44342	0.0117493
3029	3	-0.417938	0.00778198
3029	4	-0.371094	0.00823975
3029	5	-0.323486	0.0105286
3029	6	-0.258331	0.0109863
3029	7	-0.204926	0.00579834
3029	8	-0.149384	0.00732422
3029	9	-0.130005	0.0125122
3030	0	-0.20462	0.00808716
3030	1	-0.270538	0.00778198
3030	2	-0.153809	0.00976563
3030	3	-0.0953674	0.00640869
3030	4	-0.0672913	0.00976563
3030	5	0.101929	0.00823975
3030	6	0.254822	0.0117493
3030	7	0.483704	0.00961304
3030	8	0.580902	0.00930786
3030	9	0.540009	0.00869751
3031	0	0.505829	0.00640869
3031	1	0.409851	0.00610352
3031	2	0.22934	0.0105286
3031	3	0.310974	0.00946045
3031	4	0.264893	0.0088501
3031	5	0.098877	0.00595093
3031	6	0.279694	0.00915527
3031	7	0.469666	0.00839233
3031	8	0.487976	0.0114441
3031	9	0.464172	0.00427246
3032	0	0.511475	0.00991821
3032	1	0.433655	0.0125122
3032	2	0.348206	0.00823975
3032	3	0.348663	0.00793457
3032	4	0.398865	0.00976563
3032	5	0.374603	0.0106812
3032	6	0.292358	0.0152588
3032	7	0.290985	0.00564575
3032	8	0.249786	0.00946045
3032	9	0.205841	0.0112915
3033	0	0.191193	0.00930786
3033	1	0.154266	0.0105286
3033	2	0.147552	0.00534058
3033	3	0.194702	0.00900269
3033	4	0.196533	0.00427246
3033	5	0.153656	0.0149536
3033	6	0.151672	0.00640869
3033	7	0.164948	0.00518799
3033	8	0.142059	0.00915527
3033	9	0.132141	0.00762939
3034	0	0.140991	0.0111389
3034	1	0.157471	0.00762939
3034	2	0.150604	0.00930786
3034	3	0.142212	0.00762939
3034	4	0.1474	0.00457764
3034	5	0.132904	0.0140381
3034	6	0.117493	0.0050354
3034	7	0.122681	0.00946045
3034	8	0.117645	0.0115967
3034	9	0.113373	0.00808716
3035	0	0.106201	0.00900269
3035	1	0.111694	0.00656128
3035	2	0.113983	0.0135803
3035	3	0.114288	0.00854492
3035	4	0.104675	0.00991821
3035	5	0.108337	0.00991821
3035	6	0.114899	0.00946045
3035	7	0.114288	0.00717163
3035	8	0.109863	0.0126648
3035	9	0.101471	0.0134277
3036	0	0.0862122	0.00961304
3036	1	0.091095	0.00640869
3036	2	0.0846863	0.0164795
3036	3	0.0817871	0.0106812
3036	4	0.0656128	0.0111389
3036	5	0.0601196	0.00900269
3036	6	0.0587463	0.00930786
3036	7	0.0495911	0.0135803
3036	8	0.0479126	0.00854492
3036	9	0.0480652	0.00961304
3037	0	0.0424194	0.0141907
3037	1	0.0378418	0.000915527
3037	2	0.0523376	0.00976563
3037	3	0.0463867	0.010376
3037	4	0.0476074	0.0137329
3037	5	0.0468445	-0.000305176
3037	6	0.0378418	-0.000305176
3037	7	0.0436401	0.0152588
3037	8	0.038147	-0.000915527
3037	9	0.0395203	-0.000915527
3038	0	0.0398254	-0.00289917
3038	1	0.0357056	0.00549316
3038	2	0.0416565	0.0216675
3038	3	0.0320435	0.00442505
3038	4	0.0326538	0.00595093
3038	5	0.0346375	-0.00488281
3038	6	0.0300598	-0.000915527
3038	7	0.0289917	0.00823975
3038	8	0.020752	0.0123596
3038	9	0.0210571	0.00778198
3039	0	0.0140381	0.0146484
3039	1	0.00427246	0.00396729
3039	2	0.00854492	0.00671387
3039	3	0.00167847	0.00534058
3039	4	0.00656128	0.0151062
3039	5	-0.00244141	0.0151062
3039	6	-0.00747681	0.0088501
3039	7	-0.0106812	0.0137329
3039	8	-0.0135803	0.012207
3039	9	-0.0132751	0.0106812
3040	0	-0.0151062	0.00534058
3040	1	-0.0152588	0.00976563
3040	2	-0.0196838	0.0189209
3040	3	-0.0161743	0.00366211
3040	4	-0.0186157	0.0114441
3040	5	-0.017395	0.00595093
3040	6	-0.0212097	0.0109863
3040	7	-0.0328064	0.00946045
3040	8	-0.0231934	0.00762939
3040	9	-0.0143433	0.0088501
3041	0	-0.0166321	0.01297
3041	1	-0.015564	0.00991821
3041	2	-0.0154114	0.0106812
3041	3	-0.0135803	0.0088501
3041	4	-0.020752	0.012207
3041	5	-0.0228882	0.00823975
3041	6	-0.0125122	0.010376
3041	7	-0.0132751	0.00976563
3041	8	-0.00778198	0.0112915
3041	9	-0.0167847	0.00762939
3042	0	-0.0100708	0.00778198
3042	1	-0.0102234	0.0154114
3042	2	-0.00915527	0.00915527
3042	3	-0.01297	0.00778198
3042	4	-0.0177002	0.00915527
3042	5	-0.010376	0.00656128
3042	6	-0.0195313	0.0149536
3042	7	-0.0257874	0.00701904
3042	8	-0.0312805	0.0102234
3042	9	-0.0256348	0.0143433
3043	0	-0.022583	0.00946045
3043	1	-0.039978	0.0144958
3043	2	-0.0309753	0.00564575
3043	3	-0.0317383	0.00930786
3043	4	-0.0230408	0.00579834
3043	5	-0.040741	0.00137329
3043	6	-0.0286865	0.00488281
3043	7	-0.030365	0.0131226
3043	8	-0.0262451	0.0119019
3043	9	-0.0175476	0.0062561
3044	0	-0.0224304	0.00930786
3044	1	-0.0228882	0.0131226
3044	2	-0.027771	0.0109863
3044	3	0.000305176	0.0180054
3044	4	-0.0088501	0.00915527
3044	5	-0.0234985	0.00961304
3044	6	0.00823975	0.00839233
3044	7	0.010376	0.00976563
3044	8	-0.0190735	0.010376
3044	9	-0.00183105	0.00991821
3045	0	0.00320435	0.00854492
3045	1	-0.0141907	0.0141907
3045	2	-0.00686646	0.0128174
3045	3	-0.00518799	0.00793457
3045	4	-0.00213623	0.0189209
3045	5	-0.0123596	0.0109863
3045	6	-0.00839233	0.012207
3045	7	-0.00549316	0.00579834
3045	8	-0.00671387	0.00991821
3045	9	-0.00289917	0.0088501
3046	0	-0.0102234	0.00976563
3046	1	-0.00762939	0.00854492
3046	2	-0.00488281	0.0109863
3046	3	-0.00427246	0.00854492
3046	4	-0.00747681	0.00839233
3046	5	-0.0119019	0.00900269
3046	6	-0.00396729	0.00488281
3046	7	-0.0088501	0.0140381
3046	8	-0.00595093	0.0088501
3046	9	-0.0164795	0.00930786
3047	0	-0.0135803	0.0062561
3047	1	-0.0100708	0.00152588
3047	2	-0.0167847	0.00869751
3047	3	-0.00823975	0.00915527
3047	4	-0.0111389	0.0132751
3047	5	-0.0108337	0.00686646
3047	6	-0.00900269	0.0183105
3047	7	-0.0175476	0.0125122
3047	8	-0.0193787	0.00793457
3047	9	-0.0178528	0.00686646
3048	0	-0.0137329	0.0050354
3048	1	-0.0190735	0.0105286
3048	2	-0.0143433	0.00961304
3048	3	-0.0143433	0.00747681
3048	4	-0.0144958	0.0170898
3048	5	-0.0212097	0.00930786
3048	6	-0.0201416	0.0115967
3048	7	-0.0215149	0.00686646
3048	8	-0.0309753	0.0106812
3048	9	-0.025177	0.010376
3049	0	-0.0169373	0.0062561
3049	1	-0.0274658	0.0114441
3049	2	-0.0253296	0.00335693
3049	3	-0.0245667	0.00930786
3049	4	-0.0273132	0.00534058
3049	5	-0.0270081	0.00961304
3049	6	-0.0306702	0.00732422
3049	7	-0.0250244	0.00961304
3049	8	-0.0271606	0.0105286
3049	9	-0.0236511	0.0109863
3050	0	-0.0210571	0.0102234
3050	1	-0.0209045	0.00793457
3050	2	-0.0196838	0.0088501
3050	3	-0.020752	0.0106812
3050	4	-0.0175476	0.00915527
3050	5	-0.0143433	0.0215149
3050	6	-0.0161743	0.00930786
3050	7	-0.0149536	0.0038147
3050	8	-0.019989	0.0126648
3050	9	-0.0247192	0.0109863
3051	0	-0.0216675	0.0126648
3051	1	-0.0302124	0.00732422
3051	2	-0.0224304	0.00747681
3051	3	-0.0213623	0.0102234
3051	4	-0.0248718	0.0105286
3051	5	-0.0299072	0.00793457
3051	6	-0.0328064	0.0105286
3051	7	-0.0292969	0.00854492
3051	8	-0.0343323	0.00946045
3051	9	-0.0247192	0.00610352
3052	0	-0.0256348	0.0105286
3052	1	-0.0273132	0.0088501
3052	2	-0.027771	0.0111389
3052	3	-0.022583	0.00335693
3052	4	-0.0180054	0.00640869
3052	5	-0.0288391	0.0172424
3052	6	-0.0259399	0.0100708
3052	7	-0.0180054	0.0105286
3052	8	-0.0195313	0.00869751
3052	9	-0.0241089	0.0106812
3053	0	-0.0241089	0.00747681
3053	1	-0.0236511	0.00137329
3053	2	-0.0338745	0.0120544
3053	3	-0.0228882	0.00747681
3053	4	-0.0244141	0.0109863
3053	5	-0.0292969	0.0135803
3053	6	-0.0198364	0.00457764
3053	7	-0.0196838	0.00442505
3053	8	-0.0239563	0.00976563
3053	9	-0.0280762	0.00778198
3054	0	-0.0294495	0.00930786
3054	1	-0.0228882	0.00839233
3054	2	-0.0326538	0.00701904
3054	3	-0.0286865	0.00640869
3054	4	-0.025177	0.00793457
3054	5	-0.0309753	0.0135803
3054	6	-0.0294495	0.00564575
3054	7	-0.0286865	0.0146484
3054	8	-0.0292969	0.00274658
3054	9	-0.0309753	0.0120544
3055	0	-0.0306702	0.00808716
3055	1	-0.0262451	0.00488281
3055	2	-0.0331116	0.0119019
3055	3	-0.0276184	0.0012207
3055	4	-0.0300598	0.0117493
3055	5	-0.032959	0.00518799
3055	6	-0.0320435	0.00915527
3055	7	-0.0315857	0.00946045
3055	8	-0.0305176	0.00564575
3055	9	-0.0326538	0.00976563
3056	0	-0.0276184	0.00793457
3056	1	-0.0250244	0.00823975
3056	2	-0.0299072	0.0125122
3056	3	-0.0247192	0.0102234
3056	4	-0.032196	0.0151062
3056	5	-0.0315857	0.00350952
3056	6	-0.0311279	0.00534058
3056	7	-0.0337219	0.00457764
3056	8	-0.0309753	0.00915527
3056	9	-0.0424194	0.010376
3057	0	-0.0338745	0.00930786
3057	1	-0.0311279	0.0160217
3057	2	-0.0326538	0.00976563
3057	3	-0.032196	0.0151062
3057	4	-0.0254822	0.00640869
3057	5	-0.0245667	0.00366211
3057	6	-0.0248718	0.0114441
3057	7	-0.0231934	0.00793457
3057	8	-0.0227356	0.00732422
3057	9	-0.0250244	0.0102234
3058	0	-0.0178528	0.0088501
3058	1	-0.0157166	0.0114441
3058	2	-0.0146484	0.0132751
3058	3	-0.018158	0.00488281
3058	4	-0.0134277	0.00869751
3058	5	-0.0112915	0.000610352
3058	6	-0.0209045	0.0111389
3058	7	-0.0183105	0.00839233
3058	8	-0.0119019	0.0126648
3058	9	-0.0120544	0.00534058
3059	0	-0.0157166	0.00640869
3059	1	-0.0140381	0.0132751
3059	2	-0.0120544	0.0164795
3059	3	-0.0167847	0.00915527
3059	4	-0.0177002	0.00427246
3059	5	-0.0216675	-0.0050354
3059	6	-0.0123596	0.00839233
3059	7	-0.012207	0.0108337
3059	8	-0.0250244	0.00656128
3059	9	-0.0164795	-0.0106812
3060	0	-0.0151062	0.0149536
3060	1	-0.0132751	0.00305176
3060	2	-0.0131226	0.0149536
3060	3	-0.0186157	0.00198364
3060	4	-0.00640869	-0.00320435
3060	5	-0.00869751	0.00335693
3060	6	-0.0140381	0.0126648
3060	7	-0.0143433	0.0210571
3060	8	-0.00656128	0.0158691
3060	9	-0.00473022	0.0106812
3061	0	-0.0119019	0.0149536
3061	1	-0.00747681	0.0170898
3061	2	-0.00518799	0.00427246
3061	3	-0.00473022	0.000915527
3061	4	-0.000610352	0.00534058
3061	5	-0.00350952	0.0160217
3061	6	-0.00259399	0.00869751
3061	7	0.0038147	0.00808716
3061	8	-0.00549316	0.0273132
3061	9	0.000762939	0.0210571
3062	0	0.00457764	0.0123596
3062	1	0.00534058	0.00946045
3062	2	0.00518799	0.0227356
3062	3	0.00244141	0.0242615
3062	4	0.00808716	0.00762939
3062	5	0.00717163	0.0131226
3062	6	0.00701904	0.00717163
3062	7	0.0102234	0.00839233
3062	8	0.00854492	0.00778198
3062	9	0.00686646	0.00823975
3063	0	0.00854492	0.0112915
3063	1	0.0109863	0.00701904
3063	2	0.00946045	0.0105286
3063	3	0.01297	0.00778198
3063	4	0.0149536	0.00946045
3063	5	0.0192261	0.00915527
3063	6	0.0183105	0.00701904
3063	7	0.0201416	0.0117493
3063	8	0.0170898	0.00930786
3063	9	0.0201416	0.00961304
3064	0	0.0115967	0.0125122
3064	1	0.0167847	0.00946045
3064	2	0.0132751	0.00808716
3064	3	0.0088501	0.00930786
3064	4	0.0135803	0.0062561
3064	5	0.00167847	0.00778198
3064	6	0.00762939	0.00869751
3064	7	0.00854492	0.0125122
3064	8	0.0187683	0.0123596
3064	9	0.0192261	0.0062561
3065	0	0.00518799	0.0137329
3065	1	0.0109863	0.00305176
3065	2	0.0135803	0.00930786
3065	3	0.00518799	0.00717163
3065	4	0.00686646	0.00778198
3065	5	0.00930786	0.00869751
3065	6	0.000305176	0.0102234
3065	7	-0.010376	0.0117493
3065	8	-0.0038147	0.00564575
3065	9	-0.0244141	0.0125122
3066	0	-0.0491333	0.0115967
3066	1	-0.032959	0.00946045
3066	2	-0.058136	0.00869751
3066	3	-0.0761414	0.00579834
3066	4	-0.0582886	0.0062561
3066	5	0.0292969	0.00762939
3066	6	0.30365	0.010376
3066	7	-0.111389	0.0102234
3066	8	-0.672913	0.00564575
3066	9	-0.511169	0.0108337
3067	0	-0.182495	0.0100708
3067	1	0.106354	0.00701904
3067	2	0.311127	0.0125122
3067	3	0.352631	0.0105286
3067	4	0.35965	0.0120544
3067	5	0.324402	0.0111389
3067	6	0.112152	0.00534058
3067	7	0.0164795	0.0114441
3067	8	0.104218	0.00793457
3067	9	0.254059	0.00518799
3068	0	0.124512	0.0164795
3068	1	-0.0904846	0.00747681
3068	2	-0.0752258	0.00793457
3068	3	0.062561	0.0102234
3068	4	0.206909	0.0117493
3068	5	-0.0819397	0.0062561
3068	6	-0.395813	0.0111389
3068	7	-0.147705	0.0088501
3068	8	-0.0866699	0.00823975
3068	9	-0.524292	0.0109863
3069	0	-0.548401	0.00717163
3069	1	-0.198975	0.00839233
3069	2	0.123901	0.0102234
3069	3	0.210724	0.00396729
3069	4	0.0532532	0.00961304
3069	5	-0.0361633	0.00534058
3069	6	-0.0762939	0.00869751
3069	7	0.0250244	0.00900269
3069	8	0.110931	0.00854492
3069	9	-0.138245	0.0137329
3070	0	-0.255432	0.0105286
3070	1	-0.209961	0.00732422
3070	2	-0.196991	0.0123596
3070	3	-0.140686	0.00717163
3070	4	0.0387573	0.0125122
3070	5	-0.0195313	0.00442505
3070	6	-0.282135	0.0109863
3070	7	-0.2771	0.0120544
3070	8	-0.353851	0.00640869
3070	9	-0.101776	0.00991821
3071	0	0.198822	0.00610352
3071	1	0.331573	0.00930786
3071	2	0.359039	0.00900269
3071	3	-0.0331116	0.00579834
3071	4	-0.256042	0.0102234
3071	5	-0.180206	0.00869751
3071	6	-0.0579834	0.0154114
3071	7	-0.128174	0.00900269
3071	8	-0.268707	0.00946045
3071	9	0.00595093	0.00534058
